Player ID,Player Name,Team Name,Year,Matches,Not Outs,Runs,Highest Score,Average,Balls Faced,Strike Rate,Hundreds,Fifties,Fours,Sixes,Catches,Stumpings,Overs,Runs Given,Wickets,Best Bowling,Bowling Average,Bowling Economy,Bowling Strike Rate,4 Wickets,5 Wickets
4445,Riyan Parag,RR,2023,7,1,78,20,13.00,66,118.18,0,0,4,5,1,0,0,0,0,-,-,-,-,0,0
4445,Riyan Parag,RR,2022,17,3,183,56*,16.64,132,138.64,0,1,11,10,17,0,24,59,1,1/12,59.00,14.75,24.00,0,0
4445,Riyan Parag,RR,2021,11,2,93,25,11.62,83,112.04,0,0,6,4,6,0,37,73,1,1/7,73.00,11.83,37.00,0,0
4445,Riyan Parag,RR,2020,12,1,86,42*,12.28,77,111.68,0,0,6,3,1,0,12,27,0,0/13,-,13.50,-,0,0
4445,Riyan Parag,RR,2019,7,0,160,50,32.00,126,126.98,0,1,17,5,5,0,84,121,2,1/10,60.50,8.64,42.00,0,0
5763,Kunal Rathore,RR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5652,Donovan Ferreira,RR,Career,2,0,8,7,4.00,11,72.73,0,0,0,0,1,0,0,0,0,-,-,-,-,0,0
5652,Donovan Ferreira,RR,2024,2,0,8,7,4.00,11,72.73,0,0,0,0,1,0,0,0,0,-,-,-,-,0,0
3333,Rovman Powell,RR,Career,24,2,338,67*,18.78,224,150.89,0,1,19,27,14,0,18,35,1,1/18,35.00,11.67,18.00,0,0
3333,Rovman Powell,RR,2024,7,0,81,27,16.20,48,168.75,0,0,8,5,4,0,0,0,0,-,-,-,-,0,0
3333,Rovman Powell,RR,2023,3,0,7,4,2.33,9,77.78,0,0,1,0,0,0,12,18,1,1/18,18.00,9.00,12.00,0,0
3333,Rovman Powell,RR,2022,14,2,250,67*,25.00,167,149.70,0,1,10,22,10,0,6,17,0,0/17,-,17.00,-,0,0
20688,Shubham Dubey,RR,Career,4,1,33,25,16.50,19,173.68,0,0,3,2,0,0,0,0,0,-,-,-,-,0,0
20688,Shubham Dubey,RR,2024,4,1,33,25,16.50,19,173.68,0,0,3,2,0,0,0,0,0,-,-,-,-,0,0
20697,Tom Kohler-Cadmore,RR,Career,1,0,18,18,18.00,23,78.26,0,0,2,1,0,0,0,0,0,-,-,-,-,0,0
20697,Tom Kohler-Cadmore,RR,2024,1,0,18,18,18.00,23,78.26,0,0,2,1,0,0,0,0,0,-,-,-,-,0,0
8,Ravichandran Ashwin,RR,Career,209,33,800,50,13.56,672,119.05,0,1,61,28,47,0,4476,5308,178,4/34,29.82,7.12,25.15,1,0
8,Ravichandran Ashwin,RR,2024,12,2,86,29,17.20,71,121.13,0,0,5,4,4,0,282,405,7,3/24,57.86,8.62,40.29,0,0
8,Ravichandran Ashwin,RR,2023,13,4,67,30,11.17,51,131.37,0,0,5,3,1,0,294,368,14,2/23,26.29,7.51,21.00,0,0
8,Ravichandran Ashwin,RR,2022,17,5,191,50,27.29,135,141.48,0,1,14,9,5,0,402,503,12,3/17,41.92,7.51,33.50,0,0
8,Ravichandran Ashwin,RR,2021,13,2,44,20*,14.66,42,104.76,0,0,2,1,3,0,268,331,7,2/27,47.28,7.41,38.28,0,0
8,Ravichandran Ashwin,RR,2020,15,3,37,14*,12.33,34,108.82,0,0,3,1,2,0,306,391,13,3/29,30.07,7.66,23.53,0,0
8,Ravichandran Ashwin,RR,2019,14,1,42,17*,8.40,28,150.00,0,0,3,3,4,0,330,400,15,3/23,26.66,7.27,22.00,0,0
8,Ravichandran Ashwin,RR,2018,14,1,102,45,12.75,71,143.66,0,0,7,5,5,0,304,410,10,2/18,41.00,8.09,30.40,0,0
8,Ravichandran Ashwin,RR,2016,14,4,41,29,20.50,38,107.89,0,0,3,1,3,0,264,319,10,4/34,31.90,7.25,26.40,1,0
8,Ravichandran Ashwin,RR,2015,14,3,52,23,17.33,32,162.50,0,0,6,1,3,0,234,228,10,2/5,22.80,5.84,23.40,0,0
8,Ravichandran Ashwin,RR,2014,16,3,45,14,15.00,45,100.00,0,0,4,0,1,0,359,437,16,3/30,27.31,7.30,22.43,0,0
8,Ravichandran Ashwin,RR,2013,18,1,35,11*,8.75,49,71.42,0,0,4,0,4,0,348,390,15,2/18,26.00,6.72,23.20,0,0
8,Ravichandran Ashwin,RR,2012,19,2,18,8,6.00,15,120.00,0,0,2,0,5,0,395,432,14,3/24,30.85,6.56,28.21,0,0
8,Ravichandran Ashwin,RR,2011,16,0,2,2,1.00,6,33.33,0,0,0,0,4,0,378,388,20,3/16,19.40,6.15,18.90,0,0
8,Ravichandran Ashwin,RR,2010,12,2,30,11*,7.50,40,75.00,0,0,2,0,1,0,288,293,13,3/16,22.53,6.10,22.15,0,0
8,Ravichandran Ashwin,RR,2009,2,0,8,8,8.00,15,53.33,0,0,1,0,2,0,24,13,2,2/13,6.50,3.25,12.00,0,0
20722,Tanush Kotian,RR,Career,1,0,24,24,24.00,31,77.42,0,0,3,0,0,0,0,0,0,-,-,-,-,0,0
20722,Tanush Kotian,RR,2024,1,0,24,24,24.00,31,77.42,0,0,3,0,0,0,0,0,0,-,-,-,-,0,0
20713,Abid Mushtaq,RR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1561,Avesh Khan,RR,Career,60,9,41,12,41.00,25,164.00,0,0,3,3,11,0,1287,1903,68,4/24,27.99,8.87,18.93,1,0
1561,Avesh Khan,RR,2024,13,3,10,7*,-,5,200.00,0,0,1,0,2,0,281,455,13,2/28,35.00,9.72,21.62,0,0
1561,Avesh Khan,RR,2023,9,1,0,0*,-,1,0.00,0,0,0,0,2,0,174,283,8,3/25,35.38,9.76,21.75,0,0
1561,Avesh Khan,RR,2022,13,3,22,12,22.00,13,169.23,0,0,0,3,2,0,286,416,18,4/24,23.11,8.73,15.89,1,0
1561,Avesh Khan,RR,2021,16,1,5,5*,0.00,3,166.66,0,0,1,0,1,0,366,450,24,3/13,18.75,7.37,15.25,0,0
1561,Avesh Khan,RR,2020,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,24,42,0,0/42,-,10.50,-,0,0
1561,Avesh Khan,RR,2019,1,1,4,4*,0.00,3,133.33,0,0,1,0,1,0,18,30,0,0/30,-,10.00,-,0,0
1561,Avesh Khan,RR,2018,6,0,0,0,0.00,0,0.00,0,0,0,0,3,0,114,204,4,2/29,51.00,10.73,28.50,0,0
1561,Avesh Khan,RR,2017,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,24,23,1,1/23,23.00,5.75,24.00,0,0
20616,Kuldeep Sen,RR,Career,12,1,0,0*,-,3,0.00,0,0,0,0,4,0,241,387,14,4/20,27.64,9.63,17.21,1,0
20616,Kuldeep Sen,RR,2024,3,0,0,0,-,-,-,0,0,0,0,1,0,72,122,6,3/41,20.33,10.17,12.00,0,0
20616,Kuldeep Sen,RR,2023,2,0,0,0,-,-,-,0,0,0,0,0,0,18,28,0,0/8,-,9.33,-,0,0
20616,Kuldeep Sen,RR,2022,7,1,0,0*,-,3,0.00,0,0,0,0,3,0,151,237,8,4/20,29.63,9.42,18.88,1,0
3824,Navdeep Saini,RR,Career,32,3,33,12*,8.25,37,89.19,0,0,3,0,8,0,658,974,23,3/40,42.35,8.88,28.61,0,0
3824,Navdeep Saini,RR,2023,2,0,0,0,-,-,-,0,0,0,0,0,0,36,74,3,3/40,24.67,12.33,12.00,0,0
3824,Navdeep Saini,RR,2022,2,0,2,2,2.00,2,100.00,0,0,0,0,2,0,36,72,3,2/36,24.00,12.00,12.00,0,0
3824,Navdeep Saini,RR,2021,2,0,2,2,2.00,4,50.00,0,0,0,0,1,0,24,52,0,0/25,-,13.00,-,0,0
3824,Navdeep Saini,RR,2020,13,2,27,12*,27.00,27,100.00,0,0,3,0,2,0,274,379,6,2/25,63.16,8.29,45.66,0,0
3824,Navdeep Saini,RR,2019,13,1,2,2,2.00,4,50.00,0,0,0,0,3,0,288,397,11,2/24,36.09,8.27,26.18,0,0
20726,Keshav Maharaj,RR,Career,2,0,1,1,1.00,2,50.00,0,0,0,0,1,0,36,39,2,2/23,19.50,6.50,18.00,0,0
20726,Keshav Maharaj,RR,2024,2,0,1,1,1.00,2,50.00,0,0,0,0,1,0,36,39,2,2/23,19.50,6.50,18.00,0,0
1112,Sandeep Sharma,RR,Career,124,21,54,9,9.00,69,78.26,0,0,4,0,21,0,2774,3636,134,5/18,27.13,7.86,20.70,2,1
1112,Sandeep Sharma,RR,2024,8,0,0,0,-,-,-,0,0,0,0,3,0,180,238,10,5/18,23.80,7.93,18.00,0,1
1112,Sandeep Sharma,RR,2023,12,2,2,2*,-,6,33.33,0,0,0,0,4,0,276,396,10,2/25,39.60,8.61,27.60,0,0
1112,Sandeep Sharma,RR,2022,5,0,0,0,-,-,-,0,0,0,0,2,0,120,153,2,1/18,76.50,7.65,60.00,0,0
1112,Sandeep Sharma,RR,2021,7,1,8,8*,8.00,7,114.28,0,0,1,0,1,0,141,203,3,1/20,67.66,8.63,47.00,0,0
1112,Sandeep Sharma,RR,2020,13,3,12,9,6.00,15,80.00,0,0,1,0,0,0,312,374,14,3/34,26.71,7.19,22.28,0,0
1112,Sandeep Sharma,RR,2019,11,2,6,5*,0.00,3,200.00,0,0,1,0,1,0,256,352,12,3/19,29.33,8.25,21.33,0,0
1112,Sandeep Sharma,RR,2018,12,1,0,0*,0.00,4,0.00,0,0,0,0,2,0,264,333,12,2/17,27.75,7.56,22.00,0,0
1112,Sandeep Sharma,RR,2017,13,4,7,5*,0.00,6,116.66,0,0,0,0,3,0,288,398,17,4/20,23.41,8.29,16.94,1,0
1112,Sandeep Sharma,RR,2016,14,4,8,5*,0.00,9,88.88,0,0,0,0,2,0,300,366,15,2/11,24.40,7.32,20.00,0,0
1112,Sandeep Sharma,RR,2015,14,2,9,7,9.00,14,64.28,0,0,1,0,2,0,300,350,13,4/25,26.92,7.00,23.07,1,0
1112,Sandeep Sharma,RR,2014,11,1,2,2*,0.00,5,40.00,0,0,0,0,1,0,241,354,18,3/15,19.66,8.81,13.38,0,0
1112,Sandeep Sharma,RR,2013,4,1,0,0,0.00,0,0.00,0,0,0,0,0,0,96,119,8,3/21,14.87,7.43,12.00,0,0
969,Trent Boult,RR,Career,101,18,83,17*,10.38,75,110.67,0,0,5,3,34,0,2289,3169,117,4/18,27.09,8.31,19.56,1,0
969,Trent Boult,RR,2024,13,2,14,12,7.00,13,107.69,0,0,2,0,4,0,272,382,12,3/22,31.83,8.43,22.67,0,0
969,Trent Boult,RR,2023,10,3,16,15,16.00,14,114.29,0,0,1,1,5,0,228,312,13,3/29,24.00,8.21,17.54,0,0
969,Trent Boult,RR,2022,16,6,40,17*,20.00,29,137.93,0,0,2,1,2,0,372,492,16,2/18,30.75,7.94,23.25,0,0
969,Trent Boult,RR,2021,14,4,1,1*,0.00,4,25.00,0,0,0,0,5,0,308,406,13,3/28,31.23,7.90,23.69,0,0
969,Trent Boult,RR,2020,15,0,0,0*,0.00,1,0.00,0,0,0,0,4,0,344,457,25,4/18,18.28,7.97,13.76,1,0
969,Trent Boult,RR,2019,5,2,7,6,7.00,4,175.00,0,0,0,1,2,0,114,163,5,2/27,32.60,8.57,22.80,0,0
969,Trent Boult,RR,2018,14,0,0,0*,0.00,2,0.00,0,0,0,0,9,0,316,466,18,2/20,25.88,8.84,17.55,0,0
969,Trent Boult,RR,2017,6,1,5,5*,0.00,8,62.50,0,0,0,0,0,0,143,216,5,2/30,43.20,9.06,28.60,0,0
969,Trent Boult,RR,2016,1,0,0,0,0.00,0,0.00,0,0,0,0,1,0,24,39,1,1/39,39.00,9.75,24.00,0,0
969,Trent Boult,RR,2015,7,0,0,0,0.00,0,0.00,0,0,0,0,2,0,168,236,9,3/19,26.22,8.42,18.66,0,0
111,Yuzvendra Chahal,RR,Career,158,13,37,8*,5.29,86,43.02,0,0,0,0,27,0,3473,4525,204,5/40,22.18,7.82,17.02,6,1
111,Yuzvendra Chahal,RR,2024,13,0,0,0,-,-,-,0,0,0,0,2,0,300,469,17,3/11,27.59,9.38,17.65,0,0
111,Yuzvendra Chahal,RR,2023,14,0,0,0,-,-,-,0,0,0,0,1,0,317,432,21,4/17,20.57,8.18,15.10,3,0
111,Yuzvendra Chahal,RR,2022,17,1,5,5,5.00,8,62.50,0,0,0,0,0,0,408,527,27,5/40,19.52,7.75,15.11,1,1
111,Yuzvendra Chahal,RR,2021,15,2,10,8*,0.00,27,37.03,0,0,0,0,4,0,318,374,18,3/11,20.77,7.05,17.66,0,0
111,Yuzvendra Chahal,RR,2020,15,1,1,1,1.00,3,33.33,0,0,0,0,1,0,343,405,21,3/18,19.28,7.08,16.33,0,0
111,Yuzvendra Chahal,RR,2019,14,1,6,4,3.00,16,37.50,0,0,0,0,3,0,296,386,18,4/38,21.44,7.82,16.44,1,0
111,Yuzvendra Chahal,RR,2018,14,1,0,0*,0.00,4,0.00,0,0,0,0,2,0,300,363,12,2/22,30.25,7.26,25.00,0,0
111,Yuzvendra Chahal,RR,2017,13,3,13,4*,4.33,26,50.00,0,0,0,0,3,0,261,333,14,3/16,23.78,7.65,18.64,0,0
111,Yuzvendra Chahal,RR,2016,13,0,0,0,0.00,0,0.00,0,0,0,0,4,0,295,401,21,4/25,19.09,8.15,14.04,1,0
111,Yuzvendra Chahal,RR,2015,15,2,1,1*,0.00,1,100.00,0,0,0,0,4,0,281,415,23,3/40,18.04,8.86,12.21,0,0
111,Yuzvendra Chahal,RR,2014,14,2,1,1*,0.00,1,100.00,0,0,0,0,3,0,330,386,12,2/17,32.16,7.01,27.50,0,0
111,Yuzvendra Chahal,RR,2013,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,24,34,0,0/34,-,8.50,-,0,0
20716,Nandre Burger,RR,Career,5,0,0,0,-,-,-,0,0,0,0,2,0,102,145,7,2/29,20.71,8.53,14.57,0,0
20716,Nandre Burger,RR,2024,5,0,0,0,-,-,-,0,0,0,0,2,0,102,145,7,2/29,20.71,8.53,14.57,0,0
24,Faf du Plessis,RCB,Career,143,11,4500,96,36.00,3299,136.40,0,36,416,162,78,0,6,16,0,0/16,-,16.00,-,0,0
24,Faf du Plessis,RCB,2024,13,0,367,64,28.23,218,168.35,0,3,42,17,5,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2023,14,1,730,84,56.15,475,153.68,0,8,60,36,3,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2022,16,1,468,96,31.20,367,127.52,0,3,49,13,4,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2021,16,2,633,95*,45.21,458,138.20,0,6,60,23,12,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2020,13,2,449,87*,40.81,319,140.75,0,4,42,14,12,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2019,12,1,396,96,36.00,321,123.36,0,3,36,15,12,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2018,6,1,162,67*,32.40,129,125.58,0,1,17,6,1,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2017,2,0,8,8,8.00,7,114.28,0,0,1,0,0,0,0,0,0,0,-,-,-,0,0
24,Faf du Plessis,RCB,2016,6,0,206,69,34.33,162,127.16,0,2,17,9,4,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2015,17,2,380,55,29.23,304,125.00,0,1,37,5,8,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2014,15,1,303,54*,27.54,235,128.93,0,2,26,7,13,0,0,0,0,-,-,-,-,0,0
24,Faf du Plessis,RCB,2012,13,0,398,73,33.16,304,130.92,0,3,29,17,4,0,6,16,0,0/16,-,16.00,-,0,0
5471,Rajat Patidar,RCB,Career,25,1,724,112*,34.48,458,158.08,1,7,47,48,8,0,0,0,0,-,-,-,-,0,0
5471,Rajat Patidar,RCB,2024,13,0,320,55,29.09,178,179.78,0,5,17,27,3,0,0,0,0,-,-,-,-,0,0
5471,Rajat Patidar,RCB,2022,8,1,333,112*,55.50,218,152.75,1,2,27,18,4,0,0,0,0,-,-,-,-,0,0
5471,Rajat Patidar,RCB,2021,4,0,71,31,17.75,62,114.51,0,0,3,3,1,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,Career,250,37,7924,113,38.65,6012,131.80,8,55,699,267,114,0,251,368,4,2/25,92.00,8.80,62.75,0,0
164,Virat Kohli,RCB,2024,13,3,661,113*,66.10,426,155.16,1,5,56,33,7,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2023,14,2,639,101*,53.25,457,139.82,2,6,65,16,13,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2022,16,1,341,73,22.73,294,115.99,0,2,32,8,9,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2021,15,1,405,72*,28.92,339,119.46,0,3,43,9,8,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2020,15,4,466,90*,42.36,384,121.35,0,3,23,11,3,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2019,14,0,464,100,33.14,328,141.46,1,2,46,13,5,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2018,14,3,530,92*,48.18,381,139.10,0,4,52,18,8,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2017,10,0,308,64,30.80,252,122.22,0,4,23,11,6,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2016,16,4,973,113,81.08,640,152.03,4,7,83,38,6,0,6,13,0,0/13,-,13.00,-,0,0
164,Virat Kohli,RCB,2015,16,5,505,82*,45.90,386,130.82,0,3,35,23,7,0,11,10,0,0/4,-,5.45,-,0,0
164,Virat Kohli,RCB,2014,14,1,359,73,27.61,294,122.10,0,2,23,16,7,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2013,16,2,634,99,45.28,457,138.73,0,6,64,22,7,0,0,0,0,-,-,-,-,0,0
164,Virat Kohli,RCB,2012,16,2,364,73*,28.00,326,111.65,0,2,33,9,7,0,18,49,0,0/13,-,16.33,-,0,0
164,Virat Kohli,RCB,2011,16,4,557,71,46.41,460,121.08,0,4,55,16,7,0,102,139,2,1/8,69.50,8.17,51.00,0,0
164,Virat Kohli,RCB,2010,16,2,307,58,27.90,212,144.81,0,1,26,12,3,0,32,50,0,0/1,-,9.37,-,0,0
164,Virat Kohli,RCB,2009,16,2,246,50,22.36,219,112.32,0,1,22,8,9,0,36,46,0,0/9,-,7.66,-,0,0
164,Virat Kohli,RCB,2008,13,1,165,38,15.00,157,105.09,0,0,18,4,2,0,46,61,2,2/25,30.50,7.95,23.00,0,0
10788,Anuj Rawat,RCB,Career,24,5,318,66,19.88,267,119.10,0,1,26,14,17,0,0,0,0,-,-,-,-,0,0
10788,Anuj Rawat,RCB,2024,5,1,98,48,24.50,77,127.27,0,0,10,3,5,0,0,0,0,-,-,-,-,0,0
10788,Anuj Rawat,RCB,2023,9,4,91,29*,30.33,71,128.17,0,0,6,4,3,0,0,0,0,-,-,-,-,0,0
10788,Anuj Rawat,RCB,2022,8,0,129,66,16.13,118,109.32,0,1,10,7,6,0,0,0,0,-,-,-,-,0,0
10788,Anuj Rawat,RCB,2021,2,0,0,0*,0.00,1,0.00,0,0,0,0,3,0,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,Career,255,50,4817,97*,26.47,3558,135.39,0,22,464,160,144,36,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2024,13,4,301,83,43.00,155,194.19,0,2,25,21,3,0,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2023,13,1,140,30,11.67,104,134.62,0,0,13,5,8,2,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2022,16,10,330,66*,55.00,180,183.33,0,1,27,22,10,2,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2021,17,5,223,40,22.30,170,131.17,0,0,22,7,5,2,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2020,14,2,169,58,14.08,134,126.11,0,1,20,4,9,0,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2019,14,5,253,97*,31.62,173,146.24,0,2,22,14,7,0,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2018,16,6,498,52,49.80,337,147.77,0,2,49,16,14,4,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2017,14,3,361,65,36.10,259,139.38,0,2,30,11,8,0,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2016,16,2,335,53,25.76,266,125.93,0,3,38,3,11,3,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2015,16,0,141,28,12.81,117,120.51,0,0,15,4,14,4,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2014,14,0,325,69,23.21,258,125.96,0,3,28,11,7,2,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2013,19,1,510,86,28.33,411,124.08,0,2,54,14,12,2,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2012,17,1,238,44,18.30,213,111.73,0,0,30,2,5,2,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2011,14,2,282,69,25.63,220,128.18,0,1,32,7,7,0,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2010,14,1,278,69,21.38,237,117.29,0,1,26,6,6,6,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2009,15,5,288,52,36.00,217,132.72,0,1,20,9,12,5,0,0,0,-,-,-,-,0,0
102,Dinesh Karthik,RCB,2008,13,2,145,56*,24.16,107,135.51,0,1,13,4,6,2,0,0,0,-,-,-,-,0,0
7002,Suyash S Prabhudessai,RCB,Career,11,0,126,34,12.60,106,118.87,0,0,11,4,10,0,0,0,0,-,-,-,-,0,0
7002,Suyash S Prabhudessai,RCB,2024,1,0,24,24,24.00,18,133.33,0,0,3,0,0,0,0,0,0,-,-,-,-,0,0
7002,Suyash S Prabhudessai,RCB,2023,5,0,35,19,8.75,29,120.69,0,0,1,2,5,0,0,0,0,-,-,-,-,0,0
7002,Suyash S Prabhudessai,RCB,2022,5,0,67,34,13.40,59,113.56,0,0,7,2,5,0,0,0,0,-,-,-,-,0,0
5629,Will Jacks,RCB,Career,8,1,230,100*,32.86,131,175.57,1,1,16,18,3,0,54,100,2,1/23,50.00,11.11,27.00,0,0
5629,Will Jacks,RCB,2024,8,1,230,100*,32.86,131,175.57,1,1,16,18,3,0,54,100,2,1/23,50.00,11.11,27.00,0,0
20718,Saurav Chuahan,RCB,Career,3,0,18,9,6.00,15,120.00,0,0,1,1,0,0,0,0,0,-,-,-,-,0,0
20718,Saurav Chuahan,RCB,2024,3,0,18,9,6.00,15,120.00,0,0,1,1,0,0,0,0,0,-,-,-,-,0,0
282,Glenn Maxwell,RCB,Career,132,17,2755,95,25.05,1762,156.36,0,18,230,159,47,0,920,1278,36,2/15,35.50,8.33,25.56,0,0
282,Glenn Maxwell,RCB,2024,8,0,36,28,5.14,37,97.30,0,0,4,1,3,0,72,104,5,2/23,20.80,8.67,14.40,0,0
282,Glenn Maxwell,RCB,2023,14,2,400,77,33.33,218,183.49,0,5,29,31,4,0,62,94,3,1/3,31.33,9.10,20.67,0,0
282,Glenn Maxwell,RCB,2022,13,2,301,55,27.36,178,169.10,0,1,31,15,5,0,144,165,6,2/22,27.50,6.88,24.00,0,0
282,Glenn Maxwell,RCB,2021,15,2,513,78,42.75,356,144.10,0,6,48,21,5,0,96,135,3,2/23,45.00,8.43,32.00,0,0
282,Glenn Maxwell,RCB,2020,13,4,108,32,15.42,106,101.88,0,0,9,0,4,0,126,169,3,1/10,56.33,8.04,42.00,0,0
282,Glenn Maxwell,RCB,2018,12,0,169,47,14.08,120,140.83,0,0,14,9,4,0,96,132,5,2/22,26.40,8.25,19.20,0,0
282,Glenn Maxwell,RCB,2017,14,3,310,47,31.00,179,173.18,0,0,19,26,7,0,114,125,7,2/15,17.85,6.57,16.28,0,0
282,Glenn Maxwell,RCB,2016,11,2,179,68,19.88,124,144.35,0,2,14,8,3,0,54,80,0,0/3,-,8.88,-,0,0
282,Glenn Maxwell,RCB,2015,11,0,145,43,13.18,112,129.46,0,0,13,8,2,0,60,97,2,1/5,48.50,9.70,30.00,0,0
282,Glenn Maxwell,RCB,2014,16,0,552,95,34.50,294,187.75,0,4,48,36,9,0,66,132,1,1/21,132.00,12.00,66.00,0,0
282,Glenn Maxwell,RCB,2013,3,1,36,23,18.00,27,133.33,0,0,1,4,1,0,12,23,0,0/5,-,11.50,-,0,0
282,Glenn Maxwell,RCB,2012,2,1,6,3*,6.00,11,54.54,0,0,0,0,0,0,18,22,1,1/10,22.00,7.33,18.00,0,0
2970,Mahipal Lomror,RCB,Career,38,5,495,54*,17.68,355,139.44,0,1,31,28,10,0,90,127,1,1/22,127.00,8.47,90.00,0,0
2970,Mahipal Lomror,RCB,2024,8,1,93,33,13.29,50,186.00,0,0,7,7,3,0,6,18,0,0/18,-,18.00,-,0,0
2970,Mahipal Lomror,RCB,2023,12,2,135,54*,16.88,97,139.18,0,1,9,8,4,0,12,17,0,0/4,-,8.50,-,0,0
2970,Mahipal Lomror,RCB,2022,7,0,86,42,17.20,57,150.88,0,0,7,4,2,0,12,18,0,0/7,-,9.00,-,0,0
2970,Mahipal Lomror,RCB,2021,4,1,94,43,31.33,73,128.76,0,0,3,6,0,0,42,47,1,1/22,47.00,6.71,42.00,0,0
2970,Mahipal Lomror,RCB,2020,3,0,59,47,19.66,54,109.25,0,0,2,3,0,0,0,0,0,-,-,-,-,0,0
2970,Mahipal Lomror,RCB,2019,2,0,8,8,8.00,3,266.66,0,0,2,0,1,0,0,0,0,-,-,-,-,0,0
2970,Mahipal Lomror,RCB,2018,2,1,20,11,20.00,21,95.23,0,0,1,0,0,0,18,27,0,0/8,-,9.00,-,0,0
1118,Karn Sharma,RCB,Career,82,15,345,39*,14.38,287,120.21,0,0,19,17,20,0,1477,2054,75,4/16,27.39,8.34,19.69,2,0
1118,Karn Sharma,RCB,2024,7,0,26,20,13.00,11,236.36,0,0,1,3,6,0,126,221,6,2/29,36.83,10.52,21.00,0,0
1118,Karn Sharma,RCB,2023,7,0,3,2,1.50,5,60.00,0,0,0,0,0,0,129,223,10,2/19,22.30,10.37,12.90,0,0
1118,Karn Sharma,RCB,2020,5,0,0,0,0.00,0,0.00,0,0,0,0,0,0,114,165,5,2/25,33.00,8.68,22.80,0,0
1118,Karn Sharma,RCB,2019,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,17,33,1,1/33,33.00,11.64,17.00,0,0
1118,Karn Sharma,RCB,2018,6,1,0,0,0.00,0,0.00,0,0,0,0,3,0,57,89,4,2/13,22.25,9.36,14.25,0,0
1118,Karn Sharma,RCB,2017,9,0,49,19,8.16,41,119.51,0,0,5,2,3,0,184,214,13,4/16,16.46,6.97,14.15,1,0
1118,Karn Sharma,RCB,2016,5,3,36,26*,0.00,30,120.00,0,0,3,1,0,0,98,171,0,0/24,-,10.46,-,0,0
1118,Karn Sharma,RCB,2015,14,3,104,32,17.33,85,122.35,0,0,3,6,4,0,239,332,10,2/12,33.20,8.33,23.90,0,0
1118,Karn Sharma,RCB,2014,14,4,42,17*,10.50,29,144.82,0,0,1,3,0,0,304,376,15,4/38,25.06,7.42,20.26,1,0
1118,Karn Sharma,RCB,2013,13,3,85,39*,21.25,86,98.83,0,0,6,2,4,0,209,230,11,2/19,20.90,6.60,19.00,0,0
1118,Karn Sharma,RCB,2009,1,1,0,0,0.00,0,0.00,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
